CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,_DistrictID,_SubheadName
8117,100130124202400016,202400016,2024-08-21,1625,124,1,2,3,12,2,9,2024-08-19 13:43:48,2024-08-19 15:33:48,2024-08-21 16:45:48,13.253145,76.069368,Complainant reported Sexual Assault at Hassan Layout on 19/08/2024. Statement recorded. Investigation initiated.,13,Sexual Assault
8118,100060074202300008,202300008,2023-09-17,1704,74,1,1,1,2,2,10,2023-08-22 21:20:57,2023-08-22 23:01:57,2023-09-17 05:10:57,12.612052,74.483549,FIR registered based on complaint. Accused identified. Further investigation in progress.,6,Attempt to Murder
8119,300110108202300001,202300001,2023-11-27,191,108,3,1,1,2,2,2,2023-11-11 03:46:25,2023-11-11 04:30:25,2023-11-27 22:21:25,15.151579,77.206874,FIR registered based on complaint. Accused identified. Further investigation in progress.,11,Attempt to Murder
8120,100280175202300016,202300016,2023-08-21,1388,175,1,2,2,8,1,6,2023-08-02 19:32:26,2023-08-02 20:27:26,2023-08-21 02:40:26,12.997836,77.30962,FIR registered based on complaint. Accused identified. Further investigation in progress.,28,Commercial Robbery
8121,100030044202400012,202400012,2024-10-23,1720,44,1,2,1,1,2,1,2024-10-23 23:05:26,2024-10-23 23:27:26,2024-10-23 20:06:26,12.798027,76.613195,Deceased was found with stab wounds near Mysuru Main Road. Old enmity suspected. Accused identified as relative of victim.,3,Murder
8122,100040053202200009,202200009,2022-05-22,1066,53,1,2,1,4,1,7,2022-04-26 16:10:35,2022-04-26 18:04:35,2022-05-22 19:33:35,15.815058,74.0,Complainant reported Simple Assault at Belagavi Circle on 26/04/2022. Statement recorded. Investigation initiated.,4,Simple Assault
8123,400250165202300002,202300002,2023-07-08,1772,165,4,1,8,20,2,8,2023-07-03 08:35:30,2023-07-03 09:08:30,2023-07-08 12:08:30,11.814259,77.156204,FIR registered based on complaint. Accused identified. Further investigation in progress.,25,Other IPC Offence
8124,300010011202200004,202200004,2022-10-06,661,11,3,2,1,4,1,5,2022-09-09 08:12:06,2022-09-09 11:07:06,2022-10-06 21:24:06,13.36259,77.387041,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Simple Assault
8125,100220156202400007,202400007,2024-10-10,1873,156,1,2,5,15,2,2,2024-10-09 21:46:36,2024-10-09 23:53:36,2024-10-10 12:41:36,14.909463,75.66582,FIR registered based on complaint. Accused identified. Further investigation in progress.,22,Atrocity (SC/ST Act)
8126,300130123202400003,202400003,2024-10-15,1037,123,3,2,4,13,1,1,2024-10-05 22:53:12,2024-10-06 01:51:12,2024-10-15 12:21:12,13.006102,75.52958,Complainant reported Cheating at Hassan Main Road on 05/10/2024. Statement recorded. Investigation initiated.,13,Cheating
8127,100050067202300011,202300011,2023-03-10,35,67,1,1,1,2,2,9,2023-02-26 20:22:02,2023-02-26 22:34:02,2023-03-10 06:12:02,17.391522,77.024658,FIR registered based on complaint. Accused identified. Further investigation in progress.,5,Attempt to Murder
8128,100300180202400013,202400013,2024-11-06,1146,180,1,2,6,16,2,1,2024-10-10 01:57:11,2024-10-10 02:26:11,2024-11-06 07:10:11,15.119344,76.458861,"Victim received call claiming to be from TRAI. Threatened mobile disconnection. Rs 72,000 transferred.",30,Cyber Fraud
8129,100110108202200012,202200012,2022-08-21,1799,108,1,2,4,13,3,3,2022-08-21 11:54:09,2022-08-21 13:22:09,2022-08-21 23:28:09,14.850526,76.278863,FIR registered based on complaint. Accused identified. Further investigation in progress.,11,Cheating
8130,100090099202400006,202400006,2024-10-10,543,99,1,2,5,15,1,2,2024-09-26 13:01:20,2024-09-26 13:18:20,2024-10-10 09:43:20,15.715651,75.006863,FIR registered based on complaint. Accused identified. Further investigation in progress.,9,Atrocity (SC/ST Act)
8131,100020036202300011,202300011,2023-03-21,977,36,1,2,1,4,1,1,2023-03-07 20:36:48,2023-03-07 21:36:48,2023-03-21 13:12:48,13.506419,77.811331,FIR registered based on complaint. Accused identified. Further investigation in progress.,2,Simple Assault
8132,300070082202200005,202200005,2022-08-23,654,82,3,2,2,6,3,7,2022-08-22 17:01:58,2022-08-22 18:41:58,2022-08-23 06:58:58,13.249348,77.080205,"Suspects gained entry through rear window by breaking iron grills. House was locked, owners were outstation.",7,House Burglary
8133,100220157202400012,202400012,2024-10-23,1651,157,1,2,2,5,1,8,2024-10-14 18:51:34,2024-10-14 20:50:34,2024-10-23 06:07:34,14.935444,75.645821,Two-wheeler was parked near Haveri Circle. Ignition bypassed using duplicate key. Vehicle stolen between 14:00 and 22:00.,22,Vehicle Theft
8134,100110108202200013,202200013,2022-07-18,771,108,1,2,2,6,3,1,2022-06-19 16:56:25,2022-06-19 19:08:25,2022-07-18 04:22:25,15.220068,77.197798,Drilled hole near the front door wooden lock using a manual hand drill silencer setup. Gold ornaments and cash stolen.,11,House Burglary
8135,100040055202400007,202400007,2024-09-08,1276,55,1,1,2,5,2,8,2024-09-05 16:06:13,2024-09-05 16:57:13,2024-09-08 04:01:13,15.775533,74.248414,Two-wheeler was parked near Belagavi Main Road. Ignition bypassed using duplicate key. Vehicle stolen between 12:00 and 21:00.,4,Vehicle Theft
8136,300060073202400003,202400003,2024-01-15,1156,73,3,1,7,19,1,5,2023-12-27 22:18:21,2023-12-27 22:55:21,2024-01-15 19:51:21,12.897898,74.907296,Complainant reported NDPS Trafficking at Dakshina Kannada Circle on 27/12/2023. Statement recorded. Investigation initiated.,6,NDPS Trafficking
8137,100010003202400008,202400008,2024-08-20,1160,3,1,1,3,12,2,6,2024-08-05 23:34:58,2024-08-06 00:21:58,2024-08-20 02:34:58,12.671216,77.260419,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Sexual Assault
8138,100100107202200012,202200012,2022-09-06,222,107,1,2,4,13,1,4,2022-09-05 14:48:12,2022-09-05 15:03:12,2022-09-06 09:42:12,16.942047,75.608411,FIR registered based on complaint. Accused identified. Further investigation in progress.,10,Cheating
8139,100060075202200013,202200013,2022-11-27,1547,75,1,2,2,8,1,9,2022-11-09 20:48:02,2022-11-09 22:27:02,2022-11-27 13:24:02,12.87264,74.766077,Complainant reported Commercial Robbery at Dakshina Kannada Layout on 09/11/2022. Statement recorded. Investigation initiated.,6,Commercial Robbery
8140,300010001202300003,202300003,2023-03-01,1962,1,3,2,2,6,3,5,2023-02-07 18:59:33,2023-02-07 20:43:33,2023-03-01 08:05:33,13.35175,77.91004,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,1,House Burglary
8141,300030051202400001,202400001,2024-01-21,1620,51,3,2,1,4,2,7,2024-01-02 21:19:42,2024-01-02 23:37:42,2024-01-21 14:04:42,11.986462,76.506202,Complainant reported Simple Assault at Mysuru Market on 02/01/2024. Statement recorded. Investigation initiated.,3,Simple Assault
8142,100180143202200008,202200008,2022-10-02,516,143,1,1,3,10,2,9,2022-09-29 19:15:55,2022-09-29 20:14:55,2022-10-02 13:35:55,12.550001,75.957384,Complainant reported Eve Teasing at Kodagu Main Road on 29/09/2022. Statement recorded. Investigation initiated.,18,Eve Teasing
8143,100080087202200010,202200010,2022-12-19,607,87,1,2,3,10,2,8,2022-12-19 06:11:31,2022-12-19 08:16:31,2022-12-19 04:53:31,13.919536,75.2837,Complainant reported Eve Teasing at Shivamogga Bus Stand on 19/12/2022. Statement recorded. Investigation initiated.,8,Eve Teasing
8144,400290178202200002,202200002,2022-05-26,349,178,4,2,3,12,1,5,2022-05-21 10:06:53,2022-05-21 10:21:53,2022-05-26 21:44:53,16.600365,77.009108,Complainant reported Sexual Assault at Yadgir Market on 21/05/2022. Statement recorded. Investigation initiated.,29,Sexual Assault
8145,100140126202200013,202200013,2022-01-22,952,126,1,1,2,7,1,10,2022-01-10 02:33:57,2022-01-10 03:14:57,2022-01-22 00:06:57,12.591049,77.321032,"Accused on two-wheeler approached victim near Mandya Bus Stand signal, grabbed gold chain and sped away towards west.",14,Chain Snatching
8146,100280173202200015,202200015,2022-10-29,1637,173,1,2,6,16,1,10,2022-10-17 18:59:04,2022-10-17 19:30:04,2022-10-29 21:36:04,12.54398,77.025391,"Victim received call claiming to be from TRAI. Threatened mobile disconnection. Rs 8,000 transferred.",28,Cyber Fraud
8147,100130122202200007,202200007,2022-01-22,1444,122,1,2,8,20,1,6,2022-01-08 20:27:51,2022-01-08 23:07:51,2022-01-22 03:33:51,12.976153,76.358335,Complainant reported Other IPC Offence at Hassan Bus Stand on 08/01/2022. Statement recorded. Investigation initiated.,13,Other IPC Offence
8148,100020038202200016,202200016,2022-12-07,1136,38,1,2,3,10,3,2,2022-12-02 10:59:31,2022-12-02 11:14:31,2022-12-07 12:13:31,12.745279,77.960409,Complainant reported Eve Teasing at Bangalore Rural Main Road on 02/12/2022. Statement recorded. Investigation initiated.,2,Eve Teasing
8149,300180141202400005,202400005,2024-11-08,409,141,3,2,7,18,1,9,2024-10-30 12:51:54,2024-10-30 13:59:54,2024-11-08 03:20:54,12.294492,75.62332,Accused was intercepted near Kodagu Bus Stand bus stand. Search revealed Brown Sugar concealed in bag. Quantity: 4577 grams.,18,NDPS Possession
8150,300220155202300002,202300002,2023-10-29,1202,155,3,2,8,20,4,2,2023-10-14 14:54:38,2023-10-14 16:40:38,2023-10-29 12:02:38,14.393853,75.58073,Complainant reported Other IPC Offence at Haveri Market on 14/10/2023. Statement recorded. Investigation initiated.,22,Other IPC Offence
8151,300140125202200004,202200004,2022-01-15,1370,125,3,2,8,20,1,5,2021-12-22 10:19:11,2021-12-22 11:29:11,2022-01-15 19:03:11,12.479007,76.937776,FIR registered based on complaint. Accused identified. Further investigation in progress.,14,Other IPC Offence
8152,300110111202300006,202300006,2023-01-16,1705,111,3,1,3,11,2,2,2022-12-30 12:06:37,2022-12-30 13:02:37,2023-01-16 02:34:37,14.914197,76.841626,Complainant reported repeated assault by husband and in-laws over dowry demands. Injuries documented.,11,Domestic Violence
8153,100040054202400010,202400010,2024-12-08,1593,54,1,1,5,15,2,7,2024-12-04 13:05:24,2024-12-04 14:57:24,2024-12-08 09:35:24,15.728055,74.472552,Complainant reported Atrocity (SC/ST Act) at Belagavi Main Road on 04/12/2024. Statement recorded. Investigation initiated.,4,Atrocity (SC/ST Act)
8154,100210152202400014,202400014,2024-02-19,901,152,1,1,3,10,2,8,2024-01-30 11:13:04,2024-01-30 12:38:04,2024-02-19 21:02:04,15.249212,75.247355,FIR registered based on complaint. Accused identified. Further investigation in progress.,21,Eve Teasing
8155,800140129202400001,202400001,2024-06-19,1773,129,8,1,2,7,1,10,2024-06-12 19:08:48,2024-06-12 21:10:48,2024-06-19 20:37:48,13.203925,76.554249,"Two suspects on a white Activa motorcycle targeted lone female walkers near Mandya Circle, snatched gold chain from behind and fled.",14,Chain Snatching
8156,100190146202200015,202200015,2022-11-08,533,146,1,2,4,14,1,2,2022-10-22 13:13:31,2022-10-22 13:47:31,2022-11-08 21:28:31,14.270465,75.954993,FIR registered based on complaint. Accused identified. Further investigation in progress.,19,Fraud
8157,100080092202400011,202400011,2024-03-17,1091,92,1,1,2,8,2,4,2024-03-15 11:45:11,2024-03-15 13:47:11,2024-03-17 16:19:11,13.430638,75.592557,FIR registered based on complaint. Accused identified. Further investigation in progress.,8,Commercial Robbery
8158,300290176202300004,202300004,2023-09-08,760,176,3,2,7,18,1,7,2023-09-05 00:01:04,2023-09-05 02:15:04,2023-09-08 08:31:04,16.814592,77.453675,During routine vehicle check accused found with Ganja packets. No valid permit produced.,29,NDPS Possession
8159,100010005202300014,202300014,2023-06-22,747,5,1,2,1,3,1,8,2023-06-22 13:11:17,2023-06-22 16:02:17,2023-06-22 03:47:17,13.071487,77.557147,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Grievous Hurt
8160,100150134202400009,202400009,2024-05-21,1831,134,1,2,1,2,1,7,2024-05-15 20:08:02,2024-05-15 21:34:02,2024-05-21 04:13:02,13.1035,75.116853,FIR registered based on complaint. Accused identified. Further investigation in progress.,15,Attempt to Murder
8161,100170138202400009,202400009,2024-11-29,1286,138,1,1,1,1,2,10,2024-11-03 20:42:17,2024-11-03 22:03:17,2024-11-29 17:12:17,13.548313,75.460418,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,17,Murder
8162,100040053202300010,202300010,2023-01-30,1779,53,1,2,1,4,1,4,2023-01-20 19:03:40,2023-01-20 19:54:40,2023-01-30 13:45:40,15.859191,74.533713,FIR registered based on complaint. Accused identified. Further investigation in progress.,4,Simple Assault
8163,400030044202400001,202400001,2024-04-15,56,44,4,1,2,7,1,1,2024-04-04 08:14:37,2024-04-04 08:19:37,2024-04-15 05:17:37,12.209387,76.832363,"Accused on two-wheeler approached victim near Mysuru Circle signal, grabbed gold chain and sped away towards north.",3,Chain Snatching
8164,100110110202300017,202300017,2023-03-25,1164,110,1,2,4,14,3,9,2023-02-26 14:14:29,2023-02-26 15:38:29,2023-03-25 06:09:29,15.347333,76.873779,Complainant reported Fraud at Ballari Bus Stand on 26/02/2023. Statement recorded. Investigation initiated.,11,Fraud
8165,100050068202200006,202200006,2022-09-30,326,68,1,2,2,7,4,1,2022-09-26 21:07:07,2022-09-26 23:58:07,2022-09-30 10:55:07,17.259483,77.20904,"Accused on two-wheeler approached victim near Kalaburagi Market signal, grabbed gold chain and sped away towards north.",5,Chain Snatching
8166,100250164202400012,202400012,2024-07-02,445,164,1,1,3,12,1,1,2024-06-06 19:08:36,2024-06-06 20:39:36,2024-07-02 06:20:36,12.15931,76.96129,FIR registered based on complaint. Accused identified. Further investigation in progress.,25,Sexual Assault
8167,300060073202200003,202200003,2022-03-14,1500,73,3,2,1,2,2,1,2022-03-11 12:24:01,2022-03-11 13:44:01,2022-03-14 14:07:01,12.506798,74.942,Complainant reported Attempt to Murder at Dakshina Kannada Bus Stand on 11/03/2022. Statement recorded. Investigation initiated.,6,Attempt to Murder
8168,100310183202400007,202400007,2024-09-15,420,183,1,2,7,19,1,7,2024-08-27 08:15:04,2024-08-27 09:57:04,2024-09-15 08:05:04,18.084921,76.83127,FIR registered based on complaint. Accused identified. Further investigation in progress.,31,NDPS Trafficking
8169,100080090202200011,202200011,2022-03-19,1375,90,1,2,3,10,1,9,2022-02-24 23:15:05,2022-02-25 00:50:05,2022-03-19 22:56:05,13.992867,75.463927,FIR registered based on complaint. Accused identified. Further investigation in progress.,8,Eve Teasing
8170,100010009202300009,202300009,2023-10-29,845,9,1,1,7,19,1,7,2023-10-03 11:53:17,2023-10-03 12:24:17,2023-10-29 04:29:17,12.916386,77.367755,Complainant reported NDPS Trafficking at Bangalore Urban Market on 03/10/2023. Statement recorded. Investigation initiated.,1,NDPS Trafficking
8171,100300181202300015,202300015,2023-08-04,1468,181,1,2,7,18,3,6,2023-07-09 12:32:00,2023-07-09 12:42:00,2023-08-04 14:30:00,15.319153,76.870398,Accused was intercepted near Vijayanagara Circle bus stand. Search revealed MDMA concealed in undergarment. Quantity: 4386 grams.,30,NDPS Possession
8172,100050064202200007,202200007,2022-06-29,1626,64,1,1,8,20,3,7,2022-06-14 15:38:28,2022-06-14 18:23:28,2022-06-29 08:31:28,17.2181,77.075693,Complainant reported Other IPC Offence at Kalaburagi Bus Stand on 14/06/2022. Statement recorded. Investigation initiated.,5,Other IPC Offence
8173,100020039202300020,202300020,2023-11-23,756,39,1,2,3,11,4,7,2023-10-31 00:23:48,2023-10-31 02:57:48,2023-11-23 01:41:48,12.905417,77.786689,Complainant reported repeated assault by husband and in-laws over dowry demands. Injuries documented.,2,Domestic Violence
8174,300180143202400006,202400006,2024-08-29,1255,143,3,2,8,20,2,5,2024-08-22 13:15:03,2024-08-22 15:28:03,2024-08-29 19:22:03,12.337914,75.894906,Complainant reported Other IPC Offence at Kodagu Layout on 22/08/2024. Statement recorded. Investigation initiated.,18,Other IPC Offence
8175,100020034202200010,202200010,2022-08-07,892,34,1,1,2,5,2,7,2022-08-04 12:22:41,2022-08-04 12:56:41,2022-08-07 11:32:41,13.108788,77.757406,Two-wheeler was parked near Bangalore Rural Bus Stand. Ignition bypassed using duplicate key. Vehicle stolen between 09:00 and 21:00.,2,Vehicle Theft
8176,300010026202400003,202400003,2024-01-01,1682,26,3,2,5,15,1,3,2023-12-10 16:28:17,2023-12-10 17:52:17,2024-01-01 06:08:17,12.329704,77.239644,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Atrocity (SC/ST Act)
8177,100180142202300013,202300013,2023-05-29,215,142,1,1,3,10,1,7,2023-05-09 17:47:13,2023-05-09 18:56:13,2023-05-29 09:32:13,12.44177,75.296015,FIR registered based on complaint. Accused identified. Further investigation in progress.,18,Eve Teasing
8178,100300181202400012,202400012,2024-10-29,1575,181,1,2,6,16,1,5,2024-10-05 14:35:18,2024-10-05 16:43:18,2024-10-29 06:13:18,15.223555,76.508815,"Victim received WhatsApp message posing as electricity board. Clicked phishing link and lost Rs 477,000 from bank account.",30,Cyber Fraud
8179,100010029202400010,202400010,2024-01-10,1196,29,1,2,2,5,1,3,2023-12-14 19:01:41,2023-12-14 20:35:41,2024-01-10 12:25:41,12.764565,77.42171,Two-wheeler was parked near Bangalore Urban Layout. Ignition bypassed using duplicate key. Vehicle stolen between 06:00 and 23:00.,1,Vehicle Theft
8180,400070082202200002,202200002,2022-09-14,1519,82,4,2,7,19,1,4,2022-08-18 23:51:16,2022-08-19 02:12:16,2022-09-14 10:42:16,13.405796,77.353324,FIR registered based on complaint. Accused identified. Further investigation in progress.,7,NDPS Trafficking
8181,100010027202300015,202300015,2023-01-06,1194,27,1,2,4,14,2,4,2022-12-07 19:34:56,2022-12-07 20:32:56,2023-01-06 04:41:56,12.731988,77.450835,Complainant reported Fraud at Bangalore Urban Main Road on 07/12/2022. Statement recorded. Investigation initiated.,1,Fraud
8182,100070081202200008,202200008,2022-02-17,990,81,1,1,2,9,4,10,2022-02-09 14:50:06,2022-02-09 17:23:06,2022-02-17 19:45:06,13.155085,76.495655,Complainant reported Pickpocketing at Tumakuru Layout on 09/02/2022. Statement recorded. Investigation initiated.,7,Pickpocketing
