CSID,CaseMasterID,csdate,cstype,PolicePersonID
2663,9412,2024-09-07,A,391
2664,9420,2023-07-19,A,409
2665,9424,2024-04-22,A,212
2666,9426,2023-10-02,C,820
2667,9427,2024-05-24,C,1724
2668,9428,2025-08-11,C,730
2669,9429,2025-03-23,A,1524
2670,9431,2022-10-08,A,1711
2671,9432,2025-07-17,A,692
2672,9434,2025-03-15,C,907
2673,9438,2023-12-15,A,371
2674,9441,2022-09-05,A,607
2675,9444,2025-05-28,C,271
2676,9448,2025-07-04,A,1710
2677,9449,2022-07-29,A,671
2678,9451,2023-09-23,A,989
2679,9453,2024-04-24,A,1524
2680,9460,2023-02-27,A,1986
2681,9461,2023-05-26,A,212
2682,9462,2023-03-26,A,640
2683,9465,2024-06-19,A,1578
2684,9471,2024-06-14,C,1018
2685,9482,2024-01-01,A,730
2686,9484,2025-02-03,A,1096
2687,9485,2023-01-22,A,751
2688,9486,2024-01-18,B,1922
2689,9489,2024-07-19,A,1708
2690,9491,2022-06-02,A,1912
2691,9495,2024-08-26,A,557
2692,9497,2024-03-17,A,361
2693,9500,2023-12-05,B,1112
2694,9512,2024-08-20,A,420
2695,9513,2023-02-10,A,1752
2696,9517,2023-02-22,A,1541
2697,9518,2023-10-08,C,859
2698,9519,2024-01-31,A,902
2699,9528,2024-07-12,A,1498
2700,9531,2022-11-16,A,1238
2701,9535,2024-06-26,A,350
2702,9539,2025-04-26,A,125
2703,9542,2023-07-10,A,232
2704,9546,2023-05-01,A,1427
2705,9554,2025-02-25,C,1788
2706,9557,2025-04-03,C,1301
2707,9570,2022-08-10,A,1670
2708,9572,2024-01-30,A,1836
2709,9573,2025-03-21,B,919
2710,9574,2023-07-09,C,1016
2711,9576,2023-07-06,A,948
2712,9579,2024-02-17,A,1535
2713,9581,2023-09-13,A,672
2714,9583,2023-12-16,C,488
2715,9587,2022-07-16,A,905
2716,9589,2024-10-27,A,1943
2717,9590,2023-07-09,A,254
2718,9595,2024-11-29,A,212
2719,9596,2023-03-02,B,1330
2720,9603,2022-10-17,B,1863
2721,9607,2024-07-08,A,745
2722,9612,2024-07-18,B,1877
2723,9615,2023-10-28,A,1722
2724,9616,2023-01-23,C,1385
2725,9617,2025-01-12,A,638
2726,9621,2023-05-17,A,1269
2727,9622,2022-08-25,A,284
2728,9625,2024-02-29,A,347
2729,9626,2024-12-03,A,371
2730,9629,2024-02-20,A,1845
2731,9642,2024-10-04,C,1626
2732,9645,2022-10-31,A,190
2733,9648,2024-09-27,C,340
2734,9649,2022-10-20,A,1656
2735,9652,2024-02-23,B,499
2736,9655,2025-06-15,C,1593
2737,9659,2023-01-10,A,350
2738,9661,2024-10-06,A,558
2739,9667,2024-05-19,A,627
2740,9669,2023-10-22,B,1500
2741,9671,2024-03-20,C,1624
2742,9676,2022-10-31,A,941
2743,9679,2023-12-19,C,436
2744,9682,2023-11-08,A,1710
2745,9684,2024-12-08,A,1522
2746,9686,2023-12-27,B,110
2747,9689,2023-05-18,A,214
2748,9690,2025-05-25,C,874
2749,9691,2023-10-02,A,1083
2750,9694,2023-12-11,A,855
2751,9696,2025-03-10,A,595
2752,9699,2023-12-08,C,1316
2753,9704,2022-07-18,A,1001
2754,9706,2022-11-07,A,561
2755,9714,2023-11-23,C,104
2756,9716,2024-03-01,B,1313
2757,9718,2025-02-28,C,985
2758,9719,2023-06-07,B,978
2759,9723,2025-01-07,B,1544
2760,9724,2025-06-09,A,44
2761,9727,2023-09-18,A,1569
2762,9728,2023-04-22,C,765
2763,9729,2024-03-26,A,1792
2764,9730,2024-07-09,A,53
2765,9738,2024-02-17,B,573
2766,9740,2023-11-26,A,103
2767,9745,2023-04-05,A,1665
2768,9751,2023-12-13,A,957
2769,9762,2024-01-14,A,599
2770,9764,2024-11-04,A,1424
2771,9768,2025-09-18,A,1962
2772,9773,2023-10-24,A,768
2773,9780,2023-12-22,A,584
2774,9782,2025-01-08,C,1360
2775,9785,2024-05-02,A,6
2776,9789,2024-01-04,A,672
2777,9793,2023-03-22,C,680
2778,9796,2024-06-06,A,1757
2779,9797,2023-09-13,A,1244
2780,9798,2024-12-04,A,301
2781,9802,2024-12-16,A,1567
2782,9804,2022-06-04,A,351
2783,9808,2024-02-05,A,1862
2784,9811,2022-12-26,C,1861
2785,9812,2023-03-03,C,145
2786,9813,2023-10-27,A,380
2787,9815,2023-02-17,A,1132
2788,9817,2024-10-26,C,1437
2789,9820,2023-06-22,C,1969
2790,9821,2024-01-28,A,1257
2791,9826,2023-10-20,C,1074
2792,9831,2025-10-23,C,431
2793,9832,2022-10-31,A,114
2794,9834,2023-03-04,A,1749
2795,9837,2024-12-29,A,1496
2796,9838,2024-02-01,A,910
2797,9840,2024-10-07,B,1556
2798,9843,2024-02-14,A,1330
2799,9845,2023-02-02,A,646
2800,9848,2023-04-25,B,1359
2801,9850,2023-12-20,A,495
2802,9851,2024-02-07,A,1921
2803,9852,2023-02-20,A,1468
2804,9856,2022-10-03,A,1529
2805,9857,2022-06-14,B,888
2806,9859,2024-11-10,B,1738
2807,9864,2023-06-10,A,20
2808,9867,2024-07-17,B,428
2809,9868,2025-03-14,A,1846
2810,9878,2024-04-10,A,1160
2811,9881,2022-09-19,A,1871
2812,9883,2024-03-15,C,1765
2813,9885,2022-09-28,C,755
2814,9887,2025-04-27,B,729
2815,9889,2022-12-24,A,892
2816,9890,2023-02-12,A,1602
2817,9893,2023-12-18,C,249
2818,9898,2025-01-12,A,467
2819,9901,2024-01-13,A,350
2820,9907,2024-01-17,A,1070
2821,9908,2023-11-16,A,1144
2822,9909,2024-06-11,C,132
2823,9911,2022-09-29,A,568
2824,9913,2024-07-10,A,24
2825,9919,2025-05-17,C,731
2826,9921,2023-09-06,A,990
2827,9923,2025-03-03,A,1096
2828,9924,2024-08-02,A,1641
2829,9927,2023-08-01,A,1321
2830,9931,2024-06-19,A,1418
2831,9937,2024-11-09,A,129
2832,9939,2024-09-01,A,1455
2833,9946,2023-04-15,A,1957
2834,9958,2024-05-11,B,746
2835,9960,2025-01-19,A,1184
2836,9963,2023-10-18,A,1995
2837,9966,2023-12-06,A,1693
2838,9971,2024-05-28,A,1158
2839,9973,2022-10-25,C,518
2840,9975,2023-09-04,A,288
2841,9977,2023-12-12,A,140
2842,9978,2024-09-22,C,201
2843,9980,2025-09-28,A,725
2844,9985,2023-02-04,C,313
2845,9987,2024-06-27,A,1490
2846,9988,2024-03-23,A,597
2847,9994,2024-09-21,B,175
2848,9998,2022-07-22,C,908
2849,10004,2023-06-16,A,857
2850,10017,2024-01-11,A,38
2851,10018,2025-03-30,A,948
2852,10025,2025-01-30,C,1189
2853,10030,2023-01-08,A,1246
2854,10034,2025-03-04,A,1864
2855,10035,2024-03-24,A,1987
2856,10037,2022-10-24,C,663
2857,10038,2025-06-05,A,264
2858,10041,2023-10-20,A,1342
2859,10042,2025-06-15,A,1453
2860,10045,2024-07-01,C,533
2861,10046,2023-02-24,A,351
2862,10050,2023-11-20,A,1387
2863,10053,2023-04-05,C,211
2864,10057,2023-09-01,A,145
2865,10059,2023-01-20,A,701
2866,10062,2025-04-19,A,1404
2867,10069,2024-12-17,A,1774
2868,10070,2023-01-12,B,1654
2869,10073,2024-12-20,A,813
2870,10074,2022-09-10,C,45
2871,10076,2023-09-16,A,729
2872,10080,2024-06-11,A,1227
2873,10081,2024-04-11,A,1809
2874,10083,2025-02-08,C,1339
2875,10087,2024-02-16,A,378
2876,10091,2024-03-06,C,780
2877,10093,2024-11-28,C,1890
2878,10098,2022-09-04,A,1262
2879,10102,2022-12-09,A,1657
2880,10104,2024-03-06,A,131
2881,10107,2024-07-28,A,1059
2882,10112,2023-07-08,A,1245
2883,10120,2025-02-27,A,1240
2884,10123,2023-09-25,A,1778
2885,10124,2023-10-24,A,1445
2886,10127,2023-03-17,A,1106
2887,10134,2022-08-24,A,1570
2888,10139,2022-06-09,A,638
2889,10143,2023-05-11,C,1674
2890,10145,2023-09-27,A,1535
2891,10148,2025-04-27,C,1765
2892,10151,2025-01-05,A,1076
2893,10152,2025-03-25,A,1892
2894,10154,2023-04-03,A,3
2895,10158,2024-12-22,A,1471
2896,10170,2024-12-14,B,881
2897,10179,2024-12-30,A,836
2898,10190,2023-02-19,A,670
2899,10206,2024-02-29,A,1655
2900,10212,2024-10-01,B,1971
2901,10213,2023-09-25,A,623
2902,10215,2022-12-29,A,778
2903,10216,2025-09-27,C,1035
2904,10219,2025-05-22,A,428
2905,10222,2023-03-25,A,918
2906,10225,2023-12-24,A,193
2907,10227,2022-10-17,A,1616
2908,10228,2024-02-19,A,235
2909,10231,2024-09-21,C,1913
2910,10237,2023-01-07,A,1602
2911,10240,2022-11-14,A,1357
2912,10244,2023-10-18,C,1427
2913,10251,2025-01-14,A,157
2914,10254,2022-07-07,A,831
2915,10260,2023-07-20,C,1582
2916,10264,2022-05-14,A,388
2917,10267,2024-10-26,B,595
2918,10272,2023-03-12,A,435
2919,10281,2022-08-22,A,316
2920,10282,2025-03-05,A,1126
2921,10290,2022-09-22,A,486
2922,10292,2024-08-15,B,1641
2923,10298,2025-03-17,A,1820
2924,10299,2022-12-19,C,140
2925,10301,2022-09-06,A,304
2926,10314,2023-10-05,C,289
2927,10319,2023-08-08,A,296
2928,10320,2025-03-02,A,993
2929,10322,2025-11-13,A,672
2930,10326,2025-08-18,A,1268
2931,10334,2023-08-06,A,1697
2932,10335,2023-07-22,B,1185
2933,10338,2025-05-20,A,679
2934,10340,2023-03-03,B,71
2935,10343,2023-06-28,A,36
2936,10346,2022-10-11,A,698
2937,10349,2023-03-14,A,1520
2938,10351,2023-04-21,A,1797
2939,10353,2024-06-28,B,749
2940,10357,2025-04-03,A,1645
2941,10360,2024-11-24,C,959
2942,10370,2022-10-14,A,597
2943,10371,2025-04-20,A,1730
2944,10379,2023-03-23,A,1364
2945,10380,2023-05-19,A,309
2946,10389,2024-02-25,A,1470
2947,10392,2025-01-02,C,621
2948,10395,2024-06-01,A,642
2949,10397,2023-08-17,A,174
2950,10400,2023-09-08,A,860
2951,10403,2024-05-09,A,1289
2952,10404,2023-12-30,A,1427
2953,10405,2024-01-24,A,460
2954,10411,2022-11-16,B,722
2955,10413,2023-02-15,A,1715
2956,10414,2023-02-01,A,1813
2957,10416,2022-05-14,A,114
2958,10420,2024-08-16,A,1178
2959,10421,2024-12-25,A,408
2960,10430,2024-11-23,A,36
2961,10435,2022-10-15,B,1772
2962,10436,2024-05-19,A,779
2963,10437,2022-08-27,A,777
2964,10440,2023-04-08,B,536
2965,10443,2024-10-06,A,1961
2966,10446,2023-10-28,A,154
2967,10456,2023-02-05,B,791
2968,10465,2023-08-09,A,1636
2969,10467,2024-07-08,A,406
2970,10470,2023-01-31,A,1918
2971,10473,2022-12-22,C,252
2972,10474,2022-09-23,A,1194
2973,10475,2023-11-08,C,481
2974,10476,2024-03-04,A,693
2975,10477,2024-08-18,A,485
2976,10483,2024-06-08,A,1455
2977,10487,2023-09-30,A,901
2978,10489,2023-08-29,B,1383
2979,10490,2023-11-14,C,1936
2980,10492,2025-02-24,A,1639
2981,10498,2025-01-03,A,1495
2982,10502,2024-12-22,A,434
2983,10509,2025-09-27,A,1613
2984,10511,2023-11-02,B,581
2985,10517,2025-02-23,A,1368
2986,10520,2025-03-30,A,530
2987,10524,2023-02-03,A,351
2988,10530,2025-03-30,A,1193
2989,10532,2024-11-19,B,1259
2990,10533,2025-01-14,A,1520
2991,10534,2024-05-07,A,294
2992,10537,2025-03-16,A,1366
2993,10541,2023-12-25,A,662
2994,10543,2023-01-06,A,961
2995,10550,2023-10-27,A,1061
2996,10556,2023-07-10,A,592
2997,10559,2024-02-22,A,1032
2998,10560,2022-11-03,A,1260
2999,10563,2025-02-02,A,1196
3000,10566,2024-10-05,A,1842
3001,10576,2023-01-03,C,1789
3002,10578,2025-04-09,A,54
3003,10579,2022-09-21,C,996
3004,10581,2023-08-15,A,1197
3005,10586,2025-08-23,A,54
3006,10587,2025-02-01,A,707
3007,10588,2024-12-04,A,701
3008,10590,2023-10-15,A,1164
3009,10597,2023-03-25,A,1271
3010,10600,2024-01-28,C,340
3011,10602,2024-03-03,A,1499
3012,10605,2024-09-04,A,1612
3013,10609,2022-11-24,A,1863
3014,10611,2024-11-25,C,830
3015,10617,2025-03-18,A,722
3016,10626,2024-04-04,A,663
3017,10629,2023-04-15,C,18
3018,10632,2023-07-13,B,688
3019,10635,2023-05-01,A,867
3020,10639,2025-01-01,B,1553
3021,10642,2023-07-29,C,237
3022,10660,2023-03-26,A,1825
3023,10665,2024-10-09,A,322
3024,10667,2022-12-25,A,882
3025,10668,2024-12-01,C,1491
3026,10671,2022-12-18,A,1765
3027,10676,2024-03-07,C,1337
3028,10677,2025-02-20,A,560
3029,10679,2025-01-31,A,1263
3030,10680,2022-07-28,A,700
3031,10681,2024-06-24,A,465
3032,10684,2024-11-16,A,1221
3033,10695,2023-09-18,B,1720
3034,10696,2023-07-24,B,1940
3035,10698,2024-11-28,A,851
3036,10699,2024-02-19,A,409
3037,10704,2023-02-21,A,1851
3038,10705,2023-05-22,C,306
3039,10706,2022-12-02,A,534
3040,10708,2022-10-15,B,1055
3041,10709,2023-07-12,A,169
3042,10714,2024-01-13,C,778
3043,10717,2024-08-14,C,897
3044,10720,2023-05-10,A,1386
3045,10721,2025-04-29,A,1291
3046,10722,2024-06-14,A,686
3047,10724,2024-11-11,B,60
3048,10728,2025-06-11,A,705
3049,10729,2024-09-02,A,708
3050,10730,2023-11-08,A,598
3051,10732,2023-03-26,A,1193
3052,10733,2023-08-24,A,1983
3053,10746,2024-12-07,B,602
3054,10748,2025-01-22,A,56
3055,10751,2023-07-25,B,1054
3056,10759,2025-07-17,A,1953
3057,10762,2024-05-13,A,1565
3058,10765,2025-04-03,C,1047
3059,10766,2022-12-02,A,973
3060,10767,2022-12-26,A,1970
3061,10768,2024-02-26,A,1932
3062,10770,2023-05-10,A,486
3063,10773,2025-01-31,A,1007
3064,10774,2023-06-25,A,721
3065,10775,2023-07-26,A,1830
3066,10776,2023-05-27,A,1277
3067,10779,2025-11-04,A,1251
3068,10780,2023-04-30,A,1171
3069,10782,2025-06-21,A,546
3070,10783,2024-06-20,A,573
3071,10785,2024-02-16,A,275
3072,10787,2023-01-05,A,787
3073,10788,2024-05-11,B,749
3074,10790,2023-08-30,A,1223
3075,10793,2023-08-03,A,1508
3076,10801,2022-12-22,A,1459
3077,10804,2022-08-01,C,1519
3078,10805,2024-11-18,A,147
3079,10807,2023-01-12,A,364
3080,10811,2022-06-21,A,1585
3081,10815,2023-02-02,A,1087
3082,10818,2024-05-25,A,1672
3083,10819,2023-07-09,A,1402
3084,10822,2023-12-01,B,1586
3085,10823,2025-01-28,A,1043
3086,10825,2024-09-19,A,1066
3087,10827,2025-01-03,A,488
3088,10839,2025-01-05,A,726
3089,10840,2025-07-10,A,235
3090,10843,2024-03-20,C,443
3091,10845,2024-01-02,B,1733
3092,10850,2024-05-23,B,359
3093,10855,2023-08-25,A,1277
3094,10857,2025-01-01,A,1683
3095,10860,2023-12-05,A,149
3096,10866,2023-04-28,B,1497
3097,10868,2023-05-19,A,1481
3098,10872,2025-11-21,A,1198
3099,10875,2025-03-02,A,474
3100,10879,2023-09-18,A,1658
3101,10881,2024-04-13,C,928
3102,10884,2025-05-14,A,1200
3103,10889,2023-04-13,A,187
3104,10891,2023-06-13,A,53
3105,10894,2024-05-02,A,1808
3106,10895,2023-10-24,A,1634
3107,10896,2024-05-05,A,1678
3108,10903,2025-01-05,A,944
3109,10921,2024-11-21,B,459
3110,10926,2024-10-17,A,1781
3111,10934,2024-12-24,B,490
3112,10943,2022-08-09,B,487
3113,10945,2023-12-27,A,1543
3114,10946,2022-11-19,C,214
3115,10950,2022-07-27,A,54
3116,10955,2022-11-01,A,1886
3117,10957,2024-10-30,A,1405
3118,10958,2024-06-28,A,998
3119,10972,2025-03-20,C,266
3120,10973,2022-09-24,C,1637
3121,10977,2023-05-26,A,1511
3122,10978,2023-01-16,A,1452
3123,10980,2022-08-03,A,157
3124,10981,2024-07-30,B,215
3125,10983,2024-12-26,C,485
3126,10986,2022-06-02,A,1765
3127,10987,2024-06-08,C,97
3128,10989,2025-01-29,C,375
3129,10991,2025-06-17,C,1040
3130,10992,2024-07-23,A,1231
3131,10993,2024-08-28,A,635
3132,10997,2022-09-13,C,429
3133,11004,2023-06-24,B,568
3134,11007,2023-05-07,C,386
3135,11011,2023-05-06,A,1004
3136,11012,2024-12-10,B,109
3137,11017,2024-02-22,A,944
3138,11019,2024-07-20,C,1079
3139,11022,2023-04-28,B,375
3140,11032,2024-11-25,A,342
3141,11033,2023-10-29,A,500
3142,11034,2024-03-18,C,3
3143,11035,2023-01-31,A,841
3144,11036,2022-06-17,C,1429
3145,11040,2023-05-23,A,1046
3146,11041,2022-09-29,A,185
3147,11053,2024-07-27,A,251
3148,11058,2022-12-06,C,645
3149,11061,2023-07-20,A,1144
3150,11062,2025-05-14,A,978
3151,11064,2025-05-29,B,581
3152,11068,2023-02-09,A,1826
3153,11083,2023-11-12,A,525
3154,11084,2024-07-23,A,1202
3155,11086,2024-03-23,A,1097
3156,11087,2022-04-21,A,1561
3157,11091,2025-06-11,C,1463
3158,11096,2023-04-16,C,242
3159,11097,2023-08-06,A,379
3160,11101,2025-03-19,A,1533
3161,11102,2023-01-11,A,1059
3162,11105,2025-02-04,C,1430
3163,11117,2024-04-25,C,1419
3164,11120,2022-06-12,A,650
3165,11121,2024-04-14,C,1653
3166,11123,2024-11-06,C,1835
3167,11127,2025-02-12,A,1399
3168,11128,2024-12-14,A,806
3169,11129,2025-04-03,A,1407
3170,11137,2024-05-05,A,996
3171,11140,2024-03-08,A,1755
3172,11141,2024-05-26,A,1735
3173,11143,2023-02-15,C,220
3174,11155,2024-07-26,A,803
3175,11156,2023-04-09,A,1511
3176,11163,2024-09-10,C,1229
3177,11170,2023-12-07,C,1658
3178,11173,2022-10-20,A,1627
3179,11176,2025-03-11,A,183
3180,11177,2023-06-13,A,1207
3181,11179,2024-03-08,B,1837
3182,11180,2022-06-08,B,356
3183,11184,2022-11-22,B,1899
3184,11186,2024-01-13,A,232
3185,11189,2025-03-26,A,591
3186,11190,2024-07-19,C,245
3187,11191,2024-08-07,C,833
3188,11194,2022-11-17,C,1080
3189,11195,2022-11-28,A,6
3190,11197,2024-02-01,A,606
3191,11198,2022-09-18,A,1408
3192,11199,2025-06-13,A,251
3193,11207,2024-12-17,C,1512
3194,11210,2023-08-26,A,1667
3195,11211,2022-09-11,A,1885
3196,11213,2023-03-19,A,532
3197,11217,2023-04-25,A,317
3198,11220,2022-12-28,A,670
3199,11223,2023-07-26,A,1534
3200,11226,2024-12-13,A,263
3201,11228,2025-05-01,A,963
3202,11230,2025-03-31,A,583
3203,11231,2022-11-12,B,1746
3204,11232,2025-07-06,A,965
3205,11234,2023-09-20,A,67
3206,11236,2024-03-26,A,656
3207,11239,2025-03-21,A,97
3208,11240,2025-07-18,A,449
3209,11246,2025-03-17,A,1306
3210,11252,2024-03-18,A,809
3211,11259,2023-03-11,A,1909
3212,11264,2025-06-24,A,970
3213,11265,2024-10-18,A,1266
3214,11270,2023-04-15,C,1953
3215,11271,2024-02-08,C,891
3216,11278,2023-04-02,B,270
3217,11281,2024-07-12,C,1078
3218,11282,2022-09-16,A,1783
3219,11289,2024-10-01,A,1597
3220,11290,2022-11-18,A,1130
3221,11293,2025-05-28,A,1403
3222,11294,2023-05-13,A,453
3223,11295,2023-09-11,A,1694
3224,11301,2024-09-18,A,1175
3225,11305,2025-02-09,A,1645
3226,11307,2024-10-14,A,642
3227,11311,2024-01-15,B,488
3228,11314,2023-11-08,A,740
3229,11318,2024-03-19,A,463
3230,11338,2024-08-13,A,1160
3231,11339,2023-05-18,C,420
3232,11340,2023-01-06,C,1496
3233,11341,2025-01-24,A,1807
3234,11346,2024-01-03,A,420
3235,11349,2023-02-27,B,1895
3236,11350,2025-03-13,A,590
3237,11352,2022-08-10,A,1824
3238,11353,2023-08-22,A,163
3239,11356,2024-01-18,C,1699
3240,11358,2024-09-10,A,1386
3241,11363,2024-07-18,A,38
3242,11364,2024-11-23,A,518
3243,11365,2022-08-06,A,1872
3244,11366,2024-01-28,A,1277
3245,11367,2022-11-02,B,890
3246,11373,2024-10-09,C,933
3247,11378,2022-08-11,C,589
3248,11382,2024-03-19,A,812
3249,11386,2023-08-12,A,1978
3250,11390,2023-04-27,C,1520
3251,11392,2024-02-20,A,370
3252,11398,2025-05-10,A,445
3253,11401,2022-10-25,B,1866
3254,11404,2025-07-30,A,727
3255,11410,2024-03-08,B,1021
3256,11416,2024-12-16,C,1173
3257,11417,2025-03-08,A,1568
3258,11423,2022-05-27,A,921
3259,11427,2022-04-10,A,1793
3260,11428,2025-04-28,B,1773
3261,11431,2023-04-30,A,738
3262,11434,2023-06-20,A,770
3263,11438,2023-09-21,A,1258
3264,11442,2022-05-14,A,622
3265,11445,2025-02-11,A,1345
3266,11453,2024-06-26,A,856
3267,11454,2022-11-29,C,58
3268,11456,2023-10-18,A,1760
3269,11457,2024-07-20,C,1754
3270,11463,2023-03-01,A,53
3271,11467,2023-10-04,A,1966
3272,11469,2022-09-09,A,1593
3273,11473,2023-06-15,A,1847
3274,11475,2022-06-26,A,274
3275,11478,2023-03-30,A,1566
3276,11479,2024-08-17,A,450
3277,11481,2023-07-15,A,657
3278,11485,2023-04-24,C,1323
3279,11486,2024-11-08,C,1835
3280,11488,2022-11-18,C,571
3281,11498,2024-02-12,C,645
3282,11500,2023-05-08,A,964
3283,11501,2024-10-08,A,133
3284,11503,2023-10-06,A,1881
3285,11504,2022-05-28,A,569
3286,11506,2024-03-11,C,1216
3287,11510,2023-12-14,A,68
3288,11513,2022-08-03,C,710
3289,11515,2023-07-26,A,1368
3290,11516,2023-07-22,A,1579
3291,11518,2024-11-01,A,1404
3292,11525,2023-12-21,A,776
3293,11527,2023-06-06,A,14
3294,11528,2023-01-29,B,495
3295,11531,2022-06-23,A,1613
3296,11540,2023-10-15,A,1629
3297,11543,2023-05-28,A,1147
3298,11549,2023-09-10,B,1211
3299,11550,2023-05-02,C,1758
3300,11552,2023-10-19,C,1285
3301,11553,2023-04-03,A,1468
3302,11556,2023-10-26,A,1366
3303,11559,2022-09-30,A,733
3304,11562,2024-09-19,A,123
3305,11564,2025-01-30,A,879
3306,11568,2023-05-05,C,879
3307,11571,2023-11-04,A,966
3308,11572,2024-04-14,C,546
3309,11574,2022-10-29,A,1433
3310,11580,2024-11-17,A,240
3311,11585,2025-03-26,A,1286
3312,11591,2025-04-07,A,382
3313,11597,2025-03-17,B,921
3314,11598,2025-03-24,A,1975
3315,11599,2025-11-17,A,848
3316,11603,2022-09-07,B,1545
3317,11605,2023-03-21,A,365
3318,11606,2023-06-24,C,1897
3319,11607,2024-10-07,C,767
3320,11610,2024-05-29,A,1974
3321,11615,2025-04-20,C,1178
3322,11616,2024-12-05,C,11
3323,11620,2025-04-28,A,99
3324,11621,2024-08-06,A,1544
3325,11622,2024-01-24,A,942
3326,11624,2023-04-07,A,1720
3327,11634,2024-09-09,A,1661
3328,11637,2024-09-21,C,189
3329,11638,2024-02-21,A,649
3330,11643,2022-10-12,C,1457
3331,11645,2022-11-11,C,860
3332,11652,2022-07-21,C,746
3333,11654,2024-11-26,A,889
3334,11655,2025-04-16,A,1493
3335,11656,2023-04-30,A,668
3336,11657,2025-01-28,A,646
3337,11663,2023-05-17,A,1083
3338,11669,2024-11-28,A,1010
3339,11670,2023-12-29,B,141
3340,11672,2023-12-25,A,1793
3341,11676,2025-02-14,A,617
3342,11678,2024-04-27,A,172
3343,11679,2023-08-19,A,1670
3344,11682,2023-12-26,A,483
3345,11683,2024-04-27,B,1766
3346,11684,2023-10-05,C,670
3347,11687,2025-02-05,C,1698
3348,11692,2024-09-29,A,1024
3349,11693,2023-06-20,A,744
3350,11695,2024-01-02,A,764
3351,11699,2023-04-02,A,454
3352,11703,2025-02-18,A,807
3353,11705,2023-11-05,B,325
3354,11708,2025-06-11,A,890
3355,11711,2023-04-20,A,1831
3356,11712,2023-03-28,B,501
3357,11715,2024-02-18,A,1753
3358,11722,2024-12-08,A,1935
3359,11726,2024-12-21,B,1201
3360,11727,2023-06-23,A,1943
3361,11728,2023-10-06,A,925
3362,11733,2025-08-10,A,246
3363,11734,2024-07-07,A,1025
3364,11737,2024-06-27,A,230
3365,11739,2022-11-12,A,1832
3366,11742,2025-03-29,A,306
3367,11745,2024-03-01,A,1611
3368,11746,2024-06-14,C,1573
3369,11750,2022-11-19,A,1922
3370,11754,2023-06-09,A,1833
3371,11755,2023-12-07,A,855
3372,11759,2023-02-06,A,844
3373,11767,2023-06-27,C,1521
3374,11769,2022-11-19,B,1311
3375,11770,2024-11-12,C,921
3376,11774,2024-07-06,A,921
3377,11777,2024-04-23,A,793
3378,11780,2024-10-02,A,800
3379,11781,2024-06-09,A,823
3380,11784,2022-11-14,A,902
3381,11787,2023-11-15,A,730
3382,11798,2023-07-26,A,1174
3383,11807,2024-01-20,C,520
3384,11809,2024-04-30,A,249
3385,11813,2024-02-23,C,223
3386,11817,2025-03-11,A,1660
3387,11821,2022-07-13,C,827
3388,11823,2025-10-23,A,1097
3389,11825,2025-02-05,A,247
3390,11826,2022-07-18,A,76
3391,11830,2023-09-30,B,881
3392,11835,2024-04-17,A,1640
3393,11842,2025-01-21,A,1304
3394,11848,2022-05-04,C,1264
3395,11849,2023-10-30,A,1295
3396,11852,2022-11-10,A,1854
3397,11856,2024-07-20,A,513
3398,11857,2023-10-31,B,1921
3399,11861,2022-11-14,A,763
3400,11863,2024-10-27,A,728
3401,11872,2024-12-14,A,1986
3402,11876,2025-05-30,C,1646
3403,11886,2024-04-19,A,82
3404,11887,2025-05-17,B,508
3405,11892,2025-06-08,A,956
3406,11893,2023-08-18,A,1793
3407,11894,2024-06-20,A,568
3408,11895,2022-12-22,C,1151
3409,11900,2023-08-11,A,1592
3410,11906,2023-07-07,A,580
3411,11907,2025-03-15,C,1910
3412,11908,2024-02-14,A,929
3413,11910,2024-04-21,A,1879
3414,11911,2024-03-22,A,1420
3415,11913,2024-02-19,C,1472
3416,11914,2023-05-04,A,97
3417,11915,2022-09-10,A,1569
3418,11919,2023-03-06,A,1055
3419,11920,2024-05-28,C,401
3420,11922,2023-05-03,B,361
3421,11923,2023-07-21,C,1083
3422,11926,2022-09-10,C,991
3423,11930,2025-05-07,A,1061
3424,11931,2023-01-11,A,429
3425,11932,2024-08-08,A,1414
3426,11944,2024-11-28,A,957
3427,11946,2025-03-31,B,624
3428,11956,2025-07-06,A,116
3429,11957,2024-10-06,A,573
3430,11959,2025-02-04,A,571
3431,11961,2022-10-13,A,1073
3432,11962,2024-07-26,A,132
3433,11968,2023-01-06,A,439
3434,11973,2023-11-14,B,825
3435,11975,2024-09-19,A,344
3436,11976,2022-05-15,A,914
3437,11978,2024-04-30,A,633
3438,11980,2022-08-31,A,141
3439,11983,2024-06-03,A,467
3440,11984,2024-01-22,A,707
3441,11985,2023-05-15,A,261
3442,11986,2024-09-28,A,223
3443,11988,2023-11-02,C,290
3444,11991,2023-03-17,A,39
3445,11995,2024-10-29,A,116
3446,12001,2022-10-04,C,1624
3447,12005,2025-03-03,A,1074
3448,12007,2023-02-23,A,1481
3449,12011,2025-06-20,A,1848
3450,12013,2024-09-28,A,1049
3451,12023,2025-02-13,C,942
3452,12028,2025-05-07,C,1249
3453,12030,2022-12-23,A,1157
3454,12032,2023-11-20,A,691
3455,12035,2023-08-27,C,1983
3456,12044,2025-01-05,A,1258
3457,12046,2023-08-18,A,563
3458,12048,2024-11-23,A,873
3459,12049,2022-04-23,A,471
3460,12053,2023-06-24,A,583
3461,12056,2022-06-09,B,1620
