ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
6821,10402,1,2023-04-25,1,28,175,259,10,16795,1,0
6822,10405,1,2023-12-06,1,26,168,168,2,16798,1,0
6823,10408,1,2023-09-23,1,1,18,1342,7,16803,1,0
6824,10411,1,2022-09-20,1,13,124,1625,3,16809,1,0
6825,10413,1,2022-11-19,1,1,3,1217,8,16812,1,0
6826,10414,1,2022-09-22,1,30,179,293,4,16814,1,0
6827,10421,1,2024-09-30,1,7,82,408,9,16827,1,0
6828,10424,1,2022-12-21,1,1,12,1499,5,16833,1,0
6829,10424,1,2023-02-20,1,1,12,1499,5,16834,1,0
6830,10425,1,2024-09-20,1,24,163,1561,9,16836,1,0
6831,10426,1,2023-12-29,1,12,115,1771,9,16837,1,0
6832,10426,1,2023-12-19,1,12,115,1771,9,16838,1,0
6833,10427,2,2022-11-26,1,9,98,576,6,16839,1,0
6834,10428,1,2023-02-11,1,1,23,1796,7,16840,1,0
6835,10430,1,2024-10-18,1,1,19,58,6,16845,1,0
6836,10431,2,2022-11-06,1,4,54,1518,3,16846,1,0
6837,10433,1,2022-06-14,1,8,90,242,3,16848,1,0
6838,10435,1,2022-07-02,1,25,165,439,2,16851,1,0
6839,10437,1,2022-05-15,1,4,56,599,8,16856,1,1
6840,10438,1,2024-09-05,1,1,30,1939,10,16857,1,0
6841,10440,1,2023-01-24,1,6,72,24,4,16861,1,0
6842,10440,2,2023-02-07,1,6,72,24,4,16862,1,0
6843,10442,1,2024-02-02,1,1,24,1476,6,16867,1,0
6844,10445,1,2023-06-12,1,3,43,476,10,16871,1,0
6845,10447,1,2024-04-03,1,13,122,1096,7,16873,1,0
6846,10448,1,2024-06-30,1,18,143,383,5,16875,1,0
6847,10450,1,2023-10-31,1,30,180,1808,4,16878,1,0
6848,10451,1,2024-05-15,1,17,140,942,2,16880,1,0
6849,10453,1,2022-11-17,1,27,171,159,4,16884,1,0
6850,10455,2,2024-11-16,1,2,39,932,6,16887,1,0
6851,10456,1,2022-09-19,1,29,178,1193,10,16888,1,0
6852,10457,1,2024-08-11,1,10,107,222,7,16889,1,0
6853,10458,1,2023-11-15,1,28,174,440,2,16890,1,0
6854,10462,1,2024-01-13,1,1,9,1538,2,16897,1,0
6855,10464,1,2024-11-22,1,4,56,599,5,16901,1,0
6856,10466,1,2023-09-04,1,1,25,1220,8,16904,1,0
6857,10467,1,2024-03-05,1,3,43,1899,8,16905,1,0
6858,10470,1,2022-12-26,1,10,101,1113,3,16910,1,0
6859,10471,1,2024-09-05,1,26,169,1030,8,16911,1,0
6860,10473,1,2022-08-23,1,2,35,1182,6,16919,1,1
6861,10474,1,2022-08-11,1,1,27,1006,4,16920,1,0
6862,10475,1,2023-08-30,1,1,14,1460,8,16921,1,0
6863,10476,1,2023-10-16,1,7,80,693,7,16922,1,0
6864,10479,1,2022-04-07,1,2,37,1877,5,16926,1,0
6865,10480,1,2022-12-03,1,1,4,916,10,16929,1,0
6866,10482,1,2023-04-09,1,19,145,726,9,16933,1,0
6867,10484,1,2022-02-22,1,27,172,867,4,16936,1,0
6868,10485,1,2023-01-13,1,27,172,867,10,16937,1,0
6869,10487,1,2023-04-16,1,21,152,1919,6,16939,1,0
6870,10489,2,2023-05-27,1,1,17,65,8,16941,1,0
6871,10489,2,2023-07-23,1,1,17,65,8,16942,1,0
6872,10490,1,2023-08-16,1,26,169,1367,9,16944,1,0
6873,10492,1,2024-10-25,1,7,85,1754,1,16949,1,0
6874,10493,1,2024-01-13,1,9,95,136,4,16952,1,1
6875,10494,1,2023-06-25,1,25,165,879,7,16953,1,0
6876,10496,1,2022-06-21,1,1,22,995,7,16956,1,0
6877,10497,1,2023-03-27,1,6,72,1633,10,16958,1,0
6878,10498,1,2024-09-11,1,30,179,1660,9,16959,1,0
6879,10499,1,2022-07-27,1,8,87,1973,10,16960,1,0
6880,10501,1,2022-04-17,1,9,98,1070,3,16962,1,0
6881,10501,1,2022-05-26,1,9,98,1070,3,16963,1,0
6882,10502,2,2024-09-09,1,24,163,341,10,16964,1,0
6883,10507,1,2023-01-23,1,1,13,1912,1,16972,1,1
6884,10510,1,2022-12-11,1,11,109,789,10,16980,1,0
6885,10511,1,2023-05-26,1,12,115,581,6,16981,1,0
6886,10512,1,2024-12-21,1,4,61,730,8,16982,1,0
6887,10517,1,2024-12-12,1,4,57,759,1,16989,1,0
6888,10518,1,2024-09-24,1,1,3,1477,3,16990,1,0
6889,10519,2,2023-08-25,1,8,87,175,2,16991,1,0
6890,10520,1,2024-11-30,1,26,169,314,8,16993,1,0
6891,10522,1,2024-08-30,1,31,183,420,6,16995,1,0
6892,10523,1,2023-10-16,1,31,182,1543,6,16996,1,0
6893,10523,1,2023-08-16,1,31,182,1543,6,16997,1,0
6894,10524,1,2022-12-30,1,26,167,1598,10,16998,1,0
6895,10525,1,2022-04-14,1,1,7,141,9,16999,1,0
6896,10526,1,2023-04-13,1,9,100,68,9,17000,1,0
6897,10527,1,2023-12-03,1,15,134,456,6,17002,1,0
6898,10529,2,2024-02-20,1,7,82,1945,10,17005,1,0
6899,10530,1,2024-12-16,1,29,178,979,2,17006,1,0
6900,10531,1,2024-11-24,1,22,155,397,9,17007,1,0
6901,10532,1,2024-06-12,1,2,34,1714,8,17008,1,0
6902,10532,1,2024-06-15,1,2,34,1714,8,17009,1,0
6903,10533,1,2024-08-11,1,6,74,886,3,17010,1,0
6904,10534,1,2023-11-30,1,1,15,276,8,17011,1,0
6905,10534,1,2023-11-29,1,1,15,276,8,17012,1,0
6906,10536,2,2023-12-09,1,3,45,556,7,17016,1,0
6907,10537,1,2024-11-05,1,8,90,1375,4,17020,1,0
6908,10542,1,2022-04-01,1,14,125,391,7,17028,1,0
6909,10543,1,2022-11-24,1,1,12,961,8,17029,1,0
6910,10544,1,2022-11-01,1,2,39,1392,2,17030,1,0
6911,10546,1,2023-11-01,1,3,51,1348,3,17033,1,0
6912,10547,1,2023-06-12,1,28,174,1012,7,17034,1,0
6913,10548,1,2024-09-02,1,17,138,1260,6,17036,1,0
6914,10549,2,2024-01-16,1,4,60,246,8,17037,1,0
6915,10550,2,2023-06-19,1,14,128,1692,1,17038,1,0
6916,10551,1,2022-06-24,1,5,70,1213,9,17040,1,0
6917,10552,2,2025-02-16,1,5,68,326,2,17041,1,1
6918,10553,1,2023-08-22,1,5,65,1270,7,17042,1,0
6919,10554,2,2024-03-17,1,12,115,1778,8,17045,1,0
6920,10556,2,2023-06-02,1,2,35,1452,10,17047,1,0
6921,10557,1,2022-06-28,1,1,7,45,1,17049,1,0
6922,10558,1,2023-11-21,1,8,87,175,10,17051,1,0
6923,10560,1,2022-06-03,1,17,138,1124,8,17053,1,0
6924,10561,1,2024-03-23,1,9,98,274,10,17055,1,0
6925,10563,1,2024-08-10,1,1,29,1537,10,17058,1,0
6926,10563,1,2024-08-21,1,1,29,1537,10,17059,1,0
6927,10566,2,2024-07-31,1,18,141,1885,3,17065,1,0
6928,10568,2,2024-01-18,1,26,167,1598,6,17068,1,0
6929,10569,1,2024-10-01,1,15,134,1089,4,17069,1,0
6930,10571,1,2024-05-26,1,28,175,344,2,17072,1,0
6931,10573,1,2025-03-17,1,6,74,967,5,17074,1,0
6932,10575,1,2024-04-05,1,12,117,665,3,17076,1,0
6933,10575,1,2024-03-24,1,12,117,665,3,17077,1,0
6934,10576,1,2022-09-15,1,29,178,1621,1,17080,1,0
6935,10577,1,2025-01-04,1,4,53,1271,1,17081,1,0
6936,10578,1,2024-11-01,1,3,45,556,6,17082,1,0
6937,10579,1,2022-05-06,1,11,114,1719,2,17083,1,0
6938,10580,1,2023-03-24,1,15,132,539,5,17084,1,0
6939,10581,1,2023-05-27,1,1,22,1144,6,17085,1,0
6940,10583,1,2024-04-27,1,22,157,1703,9,17090,1,0
6941,10585,1,2022-04-11,1,4,60,246,8,17092,1,0
6942,10585,2,2022-03-20,1,4,60,246,8,17093,1,0
6943,10587,1,2024-10-25,1,21,152,1919,7,17096,1,0
6944,10590,1,2023-05-06,1,11,110,1164,9,17100,1,0
6945,10591,1,2024-07-01,1,17,139,104,3,17101,1,0
6946,10592,2,2024-06-17,1,18,142,411,9,17102,1,0
6947,10596,1,2024-02-28,1,4,59,1591,8,17106,1,0
6948,10597,2,2023-02-07,1,4,53,764,2,17107,1,0
6949,10597,1,2023-02-09,1,4,53,764,2,17108,1,0
6950,10599,1,2023-11-06,1,1,22,332,8,17111,1,0
6951,10600,1,2023-09-06,1,28,174,692,5,17112,1,0
6952,10601,1,2025-01-09,1,28,173,833,6,17113,1,0
6953,10602,1,2023-11-05,1,1,12,119,8,17114,1,0
6954,10604,1,2024-07-21,1,1,22,1144,10,17120,1,0
6955,10605,1,2024-07-10,1,9,96,1488,5,17121,1,0
6956,10607,1,2022-06-29,1,20,149,821,9,17125,1,0
6957,10608,1,2023-05-26,1,18,141,559,8,17126,1,0
6958,10608,1,2023-05-18,1,18,141,559,8,17127,1,0
6959,10609,1,2022-06-02,1,6,76,1941,1,17128,1,0
6960,10610,1,2023-10-20,1,7,86,811,9,17131,1,0
6961,10613,2,2023-06-25,1,1,14,640,5,17137,1,0
6962,10617,1,2024-12-16,1,13,124,722,6,17146,1,0
6963,10618,1,2023-03-28,1,9,96,1494,4,17147,1,0
6964,10619,1,2024-07-14,1,1,9,1538,4,17149,1,0
6965,10619,1,2024-07-22,1,1,9,1538,4,17150,1,0
6966,10622,2,2024-05-16,1,1,6,458,5,17155,1,0
6967,10623,1,2023-05-12,1,11,112,919,3,17157,1,0
6968,10626,1,2023-11-20,1,12,119,1252,4,17160,1,0
6969,10627,1,2023-12-14,1,31,183,1470,5,17161,1,0
6970,10628,1,2023-01-30,1,10,102,838,6,17162,1,0
6971,10629,1,2022-12-28,1,16,136,1582,6,17163,1,0
6972,10629,2,2022-12-24,1,16,136,1582,6,17164,1,0
6973,10630,1,2024-07-24,1,6,75,338,9,17165,1,0
6974,10631,1,2023-10-31,1,10,105,1404,8,17167,1,0
6975,10632,1,2023-06-10,1,7,81,1143,9,17168,1,0
6976,10635,2,2022-12-02,1,27,172,1774,4,17171,1,0
6977,10638,1,2023-01-22,1,5,70,470,1,17176,1,0
6978,10639,1,2024-08-08,1,16,135,1147,4,17179,1,0
6979,10643,1,2024-06-19,1,1,29,465,8,17187,1,0
6980,10644,1,2022-12-24,1,9,100,67,9,17188,1,0
6981,10644,1,2022-12-28,1,9,100,67,9,17189,1,0
6982,10646,1,2024-08-01,1,28,175,266,9,17193,1,0
6983,10647,1,2025-02-20,1,4,52,248,9,17195,1,0
6984,10649,1,2022-08-21,1,1,4,1695,8,17198,1,0
6985,10650,2,2023-08-10,1,6,73,1262,7,17199,1,0
6986,10651,1,2024-06-04,1,23,158,1459,6,17200,1,1
6987,10653,2,2024-03-18,1,3,51,1861,4,17205,1,0
6988,10654,1,2024-05-22,1,9,95,136,3,17206,1,0
6989,10654,1,2024-06-17,1,9,95,136,3,17207,1,0
6990,10657,1,2023-03-28,1,20,149,1910,3,17212,1,0
6991,10658,1,2022-06-15,1,1,1,1607,7,17213,1,0
6992,10659,1,2025-03-14,1,2,36,1825,7,17215,1,0
6993,10660,1,2023-01-11,1,2,36,1207,1,17217,1,0
6994,10661,1,2023-09-01,1,8,93,1389,1,17218,1,0
6995,10664,1,2024-12-10,1,3,47,679,6,17222,1,0
6996,10666,1,2024-03-26,1,10,101,69,6,17224,1,0
6997,10667,1,2022-11-23,1,9,97,1008,10,17225,1,0
6998,10668,1,2024-10-28,1,2,34,438,9,17226,1,0
6999,10669,1,2023-10-16,1,30,180,883,10,17227,1,0
7000,10671,1,2022-10-03,1,7,84,1583,4,17230,1,0
7001,10672,2,2024-09-26,1,1,25,602,6,17231,1,0
7002,10672,1,2024-12-07,1,1,25,602,6,17232,1,0
7003,10673,1,2024-10-31,1,1,31,1119,9,17234,1,0
7004,10674,1,2023-05-13,1,12,116,1707,6,17236,1,1
7005,10676,1,2023-12-13,1,1,28,677,1,17239,1,0
7006,10677,1,2024-09-27,1,10,104,1744,7,17240,1,0
7007,10678,1,2024-05-05,1,11,114,1396,6,17241,1,0
7008,10679,1,2024-10-07,1,14,126,286,9,17245,1,0
7009,10681,1,2023-12-29,1,1,29,827,1,17250,1,0
7010,10682,2,2024-08-02,1,9,95,1013,3,17251,1,0
7011,10682,1,2024-10-02,1,9,95,1013,3,17252,1,0
7012,10683,1,2023-06-17,1,28,173,1854,4,17253,1,0
7013,10687,1,2024-03-27,1,1,18,1237,9,17260,1,0
7014,10688,1,2022-07-30,1,15,132,254,9,17261,1,0
7015,10689,2,2023-12-25,1,12,116,1730,9,17263,1,0
7016,10690,2,2022-03-20,1,2,37,403,4,17264,1,0
7017,10691,1,2024-10-28,1,1,29,465,5,17265,1,0
7018,10692,1,2023-03-27,1,1,23,1312,4,17266,1,0
7019,10693,1,2023-11-09,1,19,144,323,10,17267,1,0
7020,10694,1,2024-12-30,1,11,114,562,1,17268,1,0
7021,10697,1,2023-03-18,1,1,13,1508,6,17272,1,0
7022,10698,2,2024-09-03,1,29,177,1689,10,17273,1,0
7023,10699,1,2023-12-20,1,18,141,409,3,17276,1,0
7024,10699,1,2024-01-22,1,18,141,409,3,17277,1,0
7025,10701,1,2024-08-25,1,1,13,467,3,17280,1,0
7026,10704,1,2022-10-10,1,12,118,327,2,17283,1,0
7027,10709,1,2023-05-09,1,23,160,1722,10,17292,1,0
7028,10710,1,2024-01-08,1,15,130,946,3,17294,1,0
7029,10713,1,2024-12-02,1,1,22,1144,1,17301,1,0
7030,10714,1,2023-10-17,1,5,64,1857,9,17302,1,0
7031,10716,1,2023-01-31,1,3,48,1652,4,17306,1,0
7032,10718,1,2022-08-23,1,3,40,135,6,17309,1,0
7033,10719,1,2023-09-11,1,22,156,1873,7,17310,1,0
7034,10719,1,2023-09-27,1,22,156,1873,7,17311,1,0
7035,10723,1,2023-07-22,1,5,70,597,5,17316,1,0
7036,10729,1,2024-05-10,1,27,172,1049,8,17327,1,0
7037,10731,1,2023-10-30,1,1,7,1545,2,17329,1,0
7038,10732,1,2023-02-07,1,29,178,349,9,17331,1,0
7039,10732,2,2023-02-17,1,29,178,349,9,17332,1,0
7040,10733,2,2023-03-12,1,12,116,94,1,17335,1,0
7041,10735,1,2022-11-11,1,16,137,20,3,17337,1,0
7042,10735,2,2022-10-13,1,16,137,20,3,17338,1,0
7043,10737,1,2024-11-07,1,29,177,549,8,17340,1,0
7044,10738,1,2022-07-12,1,14,127,671,7,17342,1,0
7045,10740,1,2022-12-31,1,4,58,1588,1,17346,1,0
7046,10741,1,2023-08-01,1,29,176,760,3,17347,1,0
7047,10745,1,2023-10-14,1,29,178,1058,2,17352,1,0
7048,10746,2,2024-06-27,1,1,25,1220,2,17353,1,0
7049,10747,1,2022-06-16,1,31,183,1871,9,17354,1,0
7050,10748,1,2024-11-24,1,3,44,56,7,17356,1,0
7051,10749,1,2022-09-05,1,1,16,775,3,17359,1,1
7052,10750,1,2024-01-19,1,8,92,1972,8,17360,1,0
7053,10752,2,2023-05-03,1,6,77,1239,3,17363,1,0
7054,10754,2,2022-06-18,1,18,141,1114,10,17365,1,0
7055,10755,1,2022-04-05,1,7,84,203,9,17366,1,0
7056,10756,1,2023-11-14,1,23,159,289,3,17367,1,0
7057,10757,1,2023-12-18,1,7,82,1425,3,17368,1,0
7058,10758,1,2023-09-23,1,7,83,310,2,17369,1,0
7059,10762,1,2024-03-31,1,1,25,709,2,17377,1,0
7060,10765,1,2025-01-22,1,1,18,1579,6,17383,1,0
7061,10766,1,2022-10-09,1,2,37,1877,2,17384,1,0
7062,10767,1,2022-08-27,1,1,6,866,3,17385,1,0
7063,10768,1,2024-01-15,1,8,92,897,9,17388,1,0
7064,10769,1,2023-05-07,1,31,182,362,3,17390,1,0
7065,10770,1,2022-11-21,1,1,2,672,2,17391,1,0
7066,10770,2,2023-01-27,1,1,2,672,2,17392,1,0
7067,10771,1,2022-04-29,1,7,84,203,9,17393,1,0
7068,10772,1,2022-05-22,1,5,63,285,7,17394,1,0
7069,10774,1,2023-03-18,1,17,140,112,5,17397,1,0
7070,10776,1,2023-01-06,1,4,56,777,7,17400,1,0
7071,10777,1,2025-02-06,1,22,157,317,9,17401,1,0
7072,10780,1,2023-03-23,1,1,23,1796,5,17407,1,0
7073,10781,1,2024-07-22,1,20,150,1843,6,17408,1,0
7074,10783,2,2024-01-10,1,3,48,1914,6,17411,1,0
7075,10784,1,2022-09-03,1,19,144,1991,10,17412,1,0
7076,10785,2,2023-11-18,1,17,138,51,6,17413,1,0
7077,10785,1,2024-01-23,1,17,138,51,6,17414,1,0
7078,10786,1,2024-10-12,1,1,11,787,8,17416,1,0
7079,10789,2,2023-05-29,1,4,56,1277,10,17421,1,0
7080,10793,1,2023-04-10,1,1,13,698,3,17430,1,0
7081,10794,1,2024-02-11,1,1,17,1039,5,17431,1,0
7082,10796,1,2023-10-01,1,9,96,1801,3,17433,1,0
7083,10797,1,2023-11-18,1,12,118,1492,9,17434,1,0
7084,10797,1,2023-10-16,1,12,118,1492,9,17435,1,0
7085,10798,2,2024-05-19,1,22,156,1870,4,17437,1,0
7086,10799,1,2023-10-06,1,1,19,214,3,17439,1,0
7087,10799,1,2023-11-04,1,1,19,214,3,17440,1,0
7088,10800,1,2024-12-20,1,6,77,685,8,17441,1,0
7089,10803,1,2025-01-21,1,3,40,1032,2,17444,1,0
7090,10804,1,2022-04-24,1,7,82,1519,6,17445,1,0
7091,10809,1,2023-11-06,1,9,97,534,6,17451,1,0
7092,10810,2,2024-03-21,1,11,113,1177,9,17452,1,0
7093,10811,1,2022-02-24,1,3,49,1585,7,17453,1,0
7094,10813,1,2024-01-20,1,14,127,885,10,17456,1,0
7095,10814,2,2023-09-01,1,18,141,714,4,17458,1,0
7096,10818,1,2023-12-31,1,3,47,81,6,17463,1,0
7097,10819,1,2023-02-22,1,30,179,395,1,17464,1,0
7098,10819,1,2023-01-16,1,30,179,395,1,17465,1,0
7099,10823,1,2024-10-17,1,24,161,1430,9,17469,1,0
7100,10825,1,2024-07-08,1,4,53,1779,3,17471,1,0
7101,10826,2,2024-06-13,1,5,69,428,6,17472,1,0
7102,10827,1,2024-09-28,1,7,83,430,10,17474,1,0
7103,10827,1,2024-08-30,1,7,83,430,10,17475,1,0
7104,10828,1,2024-09-30,1,1,11,1314,3,17478,1,0
7105,10828,1,2024-10-29,1,1,11,1314,3,17479,1,0
7106,10829,1,2022-09-03,1,9,96,1785,9,17480,1,0
7107,10830,1,2023-03-31,1,31,182,962,7,17481,1,0
7108,10831,1,2024-01-07,1,12,119,1611,4,17482,1,0
7109,10831,1,2023-11-28,1,12,119,1611,4,17483,1,0
7110,10832,1,2024-12-15,1,4,59,6,1,17484,1,0
7111,10834,1,2022-09-01,1,6,79,1546,9,17489,1,0
7112,10836,1,2023-10-16,1,31,184,1556,8,17492,1,0
7113,10837,1,2024-06-20,1,15,134,174,2,17493,1,0
7114,10837,1,2024-05-18,1,15,134,174,2,17494,1,0
7115,10839,1,2024-11-24,1,19,145,1676,2,17496,1,0
7116,10842,1,2022-03-22,1,21,153,710,5,17503,1,0
7117,10843,2,2023-10-30,1,21,154,76,3,17504,1,0
7118,10846,1,2024-01-15,1,11,109,1004,5,17507,1,0
7119,10850,1,2024-01-12,1,11,109,1686,10,17513,1,0
7120,10852,1,2022-05-27,1,16,135,1147,2,17515,1,0
7121,10853,1,2024-03-09,1,4,56,1178,4,17517,1,0
7122,10854,2,2024-11-18,1,17,140,1244,8,17518,1,0
7123,10855,1,2023-06-29,1,4,56,777,1,17519,1,0
7124,10859,1,2024-01-18,1,15,134,1555,10,17524,1,0
7125,10861,1,2023-10-25,1,3,40,1225,9,17528,1,0
7126,10863,1,2024-07-11,1,26,168,1534,1,17530,1,0
7127,10864,1,2022-10-01,1,1,2,486,1,17531,1,0
7128,10866,2,2022-12-18,1,14,126,1775,9,17534,1,0
7129,10867,1,2024-08-20,1,5,69,1483,7,17535,1,0
7130,10869,1,2023-06-24,1,1,4,1317,6,17537,1,0
7131,10870,1,2022-05-18,1,20,148,712,6,17539,1,0
7132,10871,1,2024-12-07,1,15,131,807,4,17540,1,0
7133,10874,1,2023-09-11,1,25,164,681,8,17548,1,0
7134,10875,2,2024-11-21,1,15,133,1835,2,17549,1,0
7135,10881,1,2023-12-19,1,6,73,697,8,17556,1,0
7136,10882,1,2023-11-20,1,27,171,1800,8,17557,1,0
7137,10885,1,2022-06-26,1,22,156,463,1,17561,1,0
7138,10886,1,2023-01-04,1,1,3,738,5,17564,1,0
7139,10887,1,2022-08-29,1,17,138,1924,4,17565,1,0
7140,10888,1,2025-02-07,1,12,119,1252,7,17566,1,0
7141,10889,1,2023-03-01,1,8,90,850,2,17567,1,0
7142,10890,1,2023-01-25,1,1,10,852,6,17569,1,0
7143,10891,1,2023-04-09,1,6,76,1907,4,17571,1,0
7144,10891,1,2023-03-04,1,6,76,1907,4,17572,1,0
7145,10892,1,2024-12-19,1,5,63,285,7,17575,1,0
7146,10893,1,2022-10-20,1,13,121,183,3,17576,1,0
7147,10895,1,2023-07-22,1,1,4,601,2,17579,1,0
7148,10896,1,2024-01-04,1,1,7,1981,2,17580,1,0
7149,10897,1,2024-07-07,1,7,81,735,6,17583,1,0
7150,10898,1,2022-06-23,1,2,36,804,3,17586,1,0
7151,10899,1,2024-06-22,1,12,116,1707,8,17587,1,0
7152,10900,1,2023-03-01,1,23,158,983,2,17589,1,0
7153,10901,1,2022-02-23,1,4,55,421,7,17590,1,0
7154,10902,1,2022-11-28,1,3,42,1574,5,17591,1,0
7155,10904,1,2024-06-25,1,1,32,131,1,17595,1,0
7156,10905,2,2022-05-20,1,9,100,67,9,17596,1,0
7157,10907,1,2023-05-10,1,1,7,1678,3,17600,1,0
7158,10908,1,2023-12-28,1,1,1,1498,7,17601,1,0
7159,10910,1,2022-10-10,1,1,30,1875,9,17605,1,0
7160,10912,2,2023-10-01,1,18,143,890,1,17607,1,0
7161,10912,1,2023-07-11,1,18,143,890,1,17608,1,0
7162,10913,1,2024-06-27,1,12,116,974,3,17609,1,0
7163,10914,1,2022-04-21,1,7,83,501,2,17610,1,0
7164,10917,1,2022-06-17,1,15,134,493,5,17614,1,0
7165,10918,1,2025-02-03,1,1,2,1587,1,17616,1,0
7166,10919,1,2024-12-17,1,6,77,1984,7,17617,1,0
7167,10920,2,2024-07-18,1,11,108,1888,6,17618,1,0
7168,10922,1,2023-09-14,1,21,153,590,1,17620,1,0
7169,10923,1,2022-03-22,1,18,143,835,8,17621,1,0
7170,10924,1,2022-05-11,1,11,112,410,2,17624,1,0
7171,10925,1,2022-04-09,1,1,32,1137,4,17625,1,0
7172,10927,1,2024-07-20,1,9,94,1106,5,17628,1,0
7173,10931,1,2025-01-11,1,21,154,443,6,17632,1,0
7174,10933,1,2023-09-29,1,21,154,1057,7,17634,1,0
7175,10937,2,2022-10-24,1,23,158,1459,10,17638,1,0
7176,10939,1,2023-08-07,1,1,22,995,3,17640,1,0
7177,10940,1,2023-09-15,1,22,156,463,10,17641,1,0
7178,10944,2,2023-03-12,1,18,143,551,2,17645,1,0
7179,10945,1,2023-10-11,1,31,182,978,2,17646,1,0
7180,10946,1,2022-08-05,1,1,19,617,1,17647,1,0
7181,10947,1,2022-03-02,1,2,36,627,4,17650,1,0
7182,10947,1,2022-04-07,1,2,36,627,4,17651,1,0
7183,10948,1,2022-10-26,1,8,89,1026,3,17652,1,0
7184,10950,1,2022-05-25,1,3,45,1041,6,17654,1,0
7185,10951,1,2022-11-07,1,3,51,1822,1,17655,1,0
7186,10952,1,2023-10-24,1,10,107,110,10,17657,1,0
7187,10953,1,2024-06-05,1,2,38,1915,2,17659,1,0
7188,10954,1,2024-02-02,1,8,93,989,3,17660,1,0
7189,10955,1,2022-09-30,1,31,183,210,6,17662,1,0
7190,10955,1,2022-12-06,1,31,183,210,6,17663,1,0
7191,10956,1,2023-04-01,1,1,15,1151,1,17664,1,0
7192,10958,1,2024-05-04,1,9,99,1195,9,17667,1,0
7193,10960,1,2022-06-17,1,28,175,344,8,17670,1,0
7194,10961,1,2024-02-28,1,4,57,1994,3,17671,1,0
7195,10963,1,2024-09-16,1,13,122,1516,1,17674,1,0
7196,10964,2,2022-07-26,1,19,145,1442,5,17677,1,1
7197,10965,1,2023-10-04,1,1,7,208,8,17678,1,0
7198,10967,1,2024-04-26,1,5,62,193,6,17680,1,0
7199,10968,2,2022-10-23,1,8,92,301,7,17681,1,0
7200,10969,1,2023-03-07,1,13,124,1440,2,17682,1,0
7201,10973,1,2022-06-27,1,28,173,1419,4,17688,1,0
7202,10974,1,2023-03-05,1,1,8,1347,7,17692,1,0
7203,10974,1,2023-01-23,1,1,8,1347,7,17693,1,0
7204,10977,1,2022-12-09,1,1,22,1511,8,17696,1,0
7205,10979,1,2023-08-05,1,20,149,1910,4,17700,1,0
7206,10980,1,2022-06-08,1,1,21,568,4,17701,1,0
7207,10981,1,2024-04-30,1,18,142,1269,10,17703,1,0
7208,10984,1,2023-08-10,1,1,15,1696,7,17711,1,0
7209,10987,1,2024-04-01,1,1,16,418,10,17718,1,0
7210,10989,2,2024-12-22,1,16,136,1987,6,17722,1,0
7211,10989,1,2024-11-19,1,16,136,1987,6,17723,1,0
7212,10991,1,2025-01-04,1,20,148,100,1,17727,1,0
7213,10992,1,2024-05-13,1,3,41,452,8,17728,1,0
7214,10994,1,2024-02-01,1,1,9,1538,1,17730,1,0
7215,10994,1,2024-02-12,1,1,9,1538,1,17731,1,0
7216,10996,1,2023-09-14,1,1,26,1717,8,17734,1,0
7217,10997,2,2022-07-05,1,29,176,881,6,17738,1,0
7218,10999,1,2022-07-31,1,1,31,336,4,17740,1,0
7219,11000,1,2025-02-12,1,10,102,1154,6,17741,1,0
7220,11002,2,2022-09-21,1,3,44,839,10,17746,1,0
7221,11003,1,2023-04-15,1,18,142,611,8,17747,1,0
7222,11003,1,2023-06-09,1,18,142,611,8,17748,1,0
7223,11005,1,2022-10-08,1,1,1,749,7,17750,1,0
7224,11007,1,2023-03-16,1,1,24,898,3,17752,1,0
7225,11008,1,2023-08-09,1,28,173,1637,10,17753,1,0
7226,11010,1,2024-11-11,1,1,7,1509,4,17756,1,0
7227,11012,1,2024-07-19,1,2,38,1882,1,17760,1,0
7228,11013,1,2024-10-23,1,23,160,1304,1,17761,1,0
7229,11015,1,2023-01-12,1,1,18,1237,9,17764,1,0
7230,11016,1,2024-06-22,1,1,21,1493,8,17766,1,0
7231,11018,2,2023-01-16,1,2,38,1136,3,17769,1,0
7232,11019,1,2024-03-26,1,20,151,1364,5,17770,1,0
7233,11021,2,2024-08-29,1,14,127,1203,1,17773,1,0
7234,11022,1,2022-11-07,1,16,136,1987,8,17774,1,0
7235,11024,1,2023-02-08,1,14,125,1550,2,17777,1,0
7236,11024,1,2023-02-24,1,14,125,1550,2,17778,1,0
7237,11025,1,2022-10-13,1,19,144,279,9,17779,1,0
7238,11027,1,2024-01-27,1,26,169,1367,4,17783,1,0
7239,11028,1,2023-12-12,1,3,42,657,4,17784,1,0
7240,11029,1,2022-08-27,1,6,74,1520,2,17785,1,0
7241,11030,1,2024-09-28,1,29,176,1664,4,17786,1,0
7242,11034,1,2023-11-27,1,1,2,486,2,17794,1,0
7243,11035,1,2022-10-09,1,15,131,976,6,17796,1,0
7244,11037,1,2022-09-08,1,21,154,76,3,17799,1,0
7245,11039,1,2022-12-30,1,12,119,524,5,17801,1,0
7246,11040,2,2023-04-19,1,10,102,387,8,17802,1,0
7247,11044,1,2022-07-31,1,18,141,1946,9,17808,1,0
